# Down sampled to 1000 coordinates
X,Y,Z
-8360.778060629798,-5934.136694035452,-1560.5490856036347
25172.979877944348,1050.12279801015,11397.484322158693
-4900.946456362748,-311.2069185675777,-3045.124246367998
30704.035030031377,7100.207656681041,-4503.14643270802
-9207.361843068615,-3207.467925785524,2601.50046008274
-2247.213432378848,-14540.74400457104,-2897.973137284853
326.9256140994414,10004.095727369444,8279.694193371737
-3325.5690530905854,406.91388629254317,2127.235448931805
14594.993141010793,2236.3649916500376,3698.5553247644166
1748.6076670784926,-6302.525856100794,-1782.3070801630602
28828.517567371804,4102.1279525225245,-14964.572153606145
21029.795744105548,-21291.632083406657,-2476.030524203193
4968.516744741767,-554.1071420505302,12525.797099061427
18553.767942011036,-15408.164196843418,-3070.4548335858485
38092.6994046319,-5236.05011330344,-3739.8886275152895
-3877.6467956560764,-12747.150201485787,-15397.163932909647
8607.131123221421,-11491.205621172527,727.8668530612756
-3827.61261521642,11493.752152686173,-851.2120299493965
21443.41121437137,-7593.778404706939,-3385.796764524715
-4358.849505379503,-5642.691310925173,-11634.57695762232
-4659.336372379327,11697.291982528688,-11949.383065751352
-8091.9336908747955,4446.727478665347,-2755.3221605529525
-6358.942167515751,-2660.0475353079937,2769.492431571411
3800.7294305497776,-15842.165579657136,-8915.567034731159
-7365.715828900343,-5807.535824790785,7715.426489129775
39415.62292012027,6205.151566544995,-13303.087503835388
7121.609537072658,-13714.611949721097,8634.562038469896
29699.90698876922,-10167.965994379276,-488.9010895915047
-7842.221314820105,7043.630133150036,-2156.2219716629584
-3198.8255038186057,-8204.22181604847,5654.469426025163
-6430.870409328966,-1399.5874378811154,10465.450336534754
19939.87773040798,4270.7035750981895,-445.487512949968
-261.77476278508533,4907.608320844367,1820.284366957503
8811.24633446993,-930.2333894490707,-13891.61356123336
7805.557892510397,-3522.059208964352,47.039268300594344
60491.41655832993,8450.891240019591,-3144.7290758377876
-8990.494371454752,858.3956775132597,33.45337892618552
9784.120130699315,2264.355959494649,-2902.927548173307
21200.44925903692,-15384.031921825896,7770.39438594132
1168.3691639234873,10962.425588770047,-6832.602260426658
27119.079776651455,-3280.075693537908,-1480.7861580096776
6037.466302211415,-23621.057252142054,-5955.278875604887
6747.324032722302,22110.518567593874,-4756.500478286232
-4988.257255389865,3487.750763042593,6175.082309646982
15650.225314386033,-11537.240285532705,-3947.7733064734325
48141.509539045,7887.159374227614,-6567.710201073249
-5882.346633744231,-5914.292471745074,-5493.153143933507
-2214.274250927288,-6260.757134584673,2775.4832612909718
-4000.2856908316235,-5815.043487355929,8201.552691615598
13608.345607816063,1813.3453114482982,-2568.7214537845093
-8087.629333695861,3868.51860192441,-11296.00687010786
-4185.614930662699,12407.245574972187,-7430.396870134
3268.543670552671,-8685.593564916695,-1265.9315584993424
3373.51820166124,1051.185005807203,-1503.2312653414367
1528.5475619620834,-16788.125604581932,-2025.6847388895983
7916.313117393319,-5772.477578104341,12306.368499325261
-9919.895177861134,3328.5622659566293,4937.619012643592
-9716.761332196917,-614.6583027082461,-4885.791294684564
40537.3475803968,-7709.6086497221395,7053.852689875453
29529.12986514818,-19395.10333961956,7867.072715889856
12814.566130744375,-20616.95157724383,-3530.395703063867
12804.648002856899,-7452.51494840286,148.74987893801992
6427.393296453628,1321.1834929111585,-3209.6371220778938
1901.8369657632447,2880.342039863493,12391.570158126464
10860.899145030648,5616.206853779928,-8506.093094766318
11340.793831406869,2827.081860945083,14494.721452382531
12820.257957370639,-1693.847770358908,5075.272111799327
32460.946798872683,911.8109731694863,3838.4268465451805
11803.249369200006,4461.075240666527,10478.092981366663
651.9005406451589,-1871.1311625772087,-668.5222793507501
9693.27561348714,-16550.627698175238,2299.769868772404
55384.07096428599,11627.258025269199,-2748.7588090241334
-8780.691744876558,-461.8497198224542,5927.573601408138
2644.7043496348288,14803.678640846982,91.25208975093611
7926.035653000323,8473.507967959267,10427.22417415197
52041.605236379284,-15197.66267551684,-2904.5288161004655
4572.057973875534,9754.951949177566,3716.5102534336456
7187.765083209486,16151.399724989948,6425.313339687972
-8062.2818892537825,-588.3947501363951,889.5077749160126
13010.777951847409,-1036.1915068606595,-1190.7823034638998
6419.064299228612,113.31970142735955,2783.1295908649777
52840.37926100837,-9960.797611823087,4567.259526002902
-7752.609969224478,-3412.52294893648,-1505.4278593971114
9320.309962181875,-9137.680800468035,12487.738778792127
-3819.015074497844,-10550.127720635763,-5632.719554368189
210.67607895179225,-11030.389344456333,2354.9626179626994
-9916.03188197791,-4540.551805460213,-2697.580802374012
-2593.3529958003924,2878.679561147667,562.8432528469859
15330.261267706645,-16527.440927977746,9989.693100969806
19914.72815814973,8280.98526656585,11338.975050603338
17226.858537955297,-1125.3980157592582,-1529.9293519124576
-1490.782067084443,-3586.833902163179,4806.694891923839
-4908.4753844340075,7902.14522906173,5622.789301033251
4247.75047418636,2598.872474848257,-405.89617613014025
-8715.218304383467,-1789.0011788463885,-11138.021765205373
-7728.042318456541,-7127.109982719683,-37.51750679859204
-10642.233273651,1585.148358728419,-1268.3869793503113
6686.117420121279,7857.866914449023,1487.8509767279022
8208.541716940454,-1483.26437551274,6351.138929298325
4449.766366017585,7543.850078921899,10083.992032618173
-3947.8423725853722,2347.877470810011,8655.478127220123
9477.885008879904,545.1567011546235,-784.3405654178321
5111.832474223863,-9784.56861793336,4862.930224966765
-1744.2265841060405,7862.636835825441,-6542.341457886323
29032.40080814068,10075.242841253124,-9105.332334671348
-1743.8155877606769,-7949.612027306422,-957.0315430532553
10959.523777003778,7381.828680873783,-4978.310539682879
12342.120329358388,7153.230030941286,2559.206861143396
30348.397106955767,-10317.985833300794,-14233.91467187087
-8708.956020256972,1152.6311434011852,-11497.282050974994
-8105.738589893154,1780.4467750767233,-2281.6281939430082
23651.683454982845,-2658.249942947577,-4472.05098864893
-6057.619440360274,9226.810751399464,-5774.980623163989
4246.757646416072,-3339.085645252635,-10584.207871633851
-8022.095448951891,1293.5138550326715,4454.859825949419
-6342.7547309677175,-7401.1194289029445,-1912.7330317766175
19635.954312668237,14469.600529674388,3271.610885282229
10057.620348025457,1898.2990896041752,-775.097756031119
3681.903732969033,14164.31855347557,5972.44167139077
29306.175649369245,3657.9826990265647,-2191.1209847018713
15798.85094497751,-7126.7012401349775,8228.507157510932
13349.556728816298,13620.056690440482,6766.45570792987
-5828.863606403827,-2798.994923793579,7223.510839402657
-7983.999991204778,5277.965730847795,2881.360133040691
15081.222356840615,6990.783583281577,80.52631806602962
-3908.8793947361437,-2168.5723706304875,1155.5457159843265
-9633.39359353606,2352.0936052153384,2692.006793524358
8735.61092663546,16723.782224114315,-3613.698421227449
-9482.072809839403,3020.1881391504403,7604.115082386432
-8881.073891359434,-1079.9734851753133,-1415.8794243089048
270.21190991980154,-19597.449778400798,-11489.22631259199
14591.968259694258,16004.563920274932,-132.71919295853345
-6800.612857952974,-6376.073667210579,-7947.450515838225
-5033.402753446092,10632.2653933688,-3179.5033162648765
316.4438223089398,-3011.8833715245723,10563.98357849852
-1907.301842747822,-16586.41032699283,-13213.674902987945
3347.3350009466726,2770.32294765228,8411.484260102165
16836.008509715906,-25058.839046463854,1888.783720025792
43942.80724756453,2791.1364394516418,-15533.005849052424
-6983.783838814196,2959.618169653191,3602.1359432791455
4287.487297228877,-15589.05058911504,3401.390098848248
-303.47484758464526,10811.878624890802,-1864.0125233393483
-6145.01853521813,1788.301325569551,4951.536956307516
-7315.425434250196,6160.948915039405,-395.7719896507092
-2816.0581749314033,5925.4612663836215,-14426.448742145072
11246.853128728755,-3264.6197293912173,1407.068152657779
-10213.661415333436,-2417.143430168359,2375.1202833399457
-6402.969306096058,8991.881106623123,-833.8082347488936
-2998.7836503503304,10519.85256749589,1869.9674407621824
7760.154977334286,5857.391625947909,11376.691314896558
-7779.280318311601,-4889.818425246504,-10199.440338609807
21270.275685526638,-420.68912878245544,13736.147493928762
17113.0899268042,949.278465924346,-2596.6993356646103
-1886.4579800637568,-11585.576312607822,-4905.4277536143145
23032.166410944195,15295.782636174361,-5417.241228641029
1859.1199741559692,-1690.8016891524494,-3990.0141732569027
5822.1218166647495,12273.4428270021,-4307.541428922783
4289.978233067358,8297.861563590282,5929.153507401982
854.8393341437663,4477.511077842697,-7462.109558434562
4964.416860032454,14542.421494742885,-1200.239325619846
8407.052106615705,-10795.41361046822,3815.043809744589
-6871.781845454978,6594.7526255290595,-12879.708995493977
-5824.691286122895,294.4458410301556,-4759.484991027578
-8392.205152797625,2388.777042457748,-8182.799960176263
18723.273408630863,21715.937599736688,2545.2034011959386
67054.3599812097,-8286.894141725108,-7777.462947876636
-5223.6165942643165,980.7378695239248,2361.933219233013
39123.26508773996,14421.001601466494,-8137.6660884906
51837.03778728596,7925.04346980446,4823.992147553366
-1138.1164783935653,-14764.282722633694,-392.03302388779997
22982.676359413686,2727.627185191018,488.97537556428756
43588.515637955075,9286.34912542281,-9468.195766315068
-10935.247680756152,1247.7133809920047,-2565.491692222143
19.472475240049757,14790.888644440096,-1366.152059706516
-74.42414801584839,-16481.22827637399,-4138.684069392063
-3836.851234861804,-4817.8668302421165,2040.9080233279108
20979.210292375592,-2672.9282628304363,-3299.4559105395188
1166.386537774945,14199.25664124192,-7729.66297962129
10461.146942209889,-257.552942389385,-340.16416761926513
12144.682325482812,-6769.18375701725,-3262.9771712199163
-6481.755594138999,-4458.27917455728,3905.5131906182346
5156.965739178718,2248.345337678142,12164.106099520894
1695.8564886251665,-4592.452325377226,2327.686479460504
-43.40188754654508,12663.12405590447,-11897.454139589436
3879.787325381693,-20569.61916907968,-3350.3194883438646
17791.42571274742,5154.506457579719,-4802.874129053913
5429.242010436683,-839.0338951136486,601.353841449964
590.223742178531,-10705.874270830542,-11187.302768126618
-11276.643143277252,-1252.1351424188724,-603.84568778293
3727.101703380319,-9083.801906601313,10362.34583325818
-9345.942905921595,6282.487857346566,-730.7700583647576
-3609.0953181483264,5155.51813193457,-5678.857695807187
2042.834907972331,622.6759683893815,2791.5706018230976
24174.270824754345,21092.524363824803,3685.1659011308684
-7269.665601454709,3116.4310713800455,-1846.7238148076767
9179.935446619085,6299.393123272531,614.9159328303737
6907.309660324083,-549.2464194975502,-5748.755633294911
-2903.6529468625686,-10761.257711960736,678.7329608331827
38810.62815219384,-4700.921847742363,-8186.088722170124
-2418.6370163598326,-43.54246394673279,254.06906314204912
-10397.71810759658,4181.292738126612,-196.3422986468546
37476.47354560398,-3465.4039397989986,7507.781445057267
15574.55877700331,7773.576909106729,4387.060632625271
20733.838662033813,8730.423933492642,-2224.6285608983
9136.86656589473,-1915.4796844275768,-3657.2715666921235
-6270.741840237847,3658.139381806314,1988.4419059999361
2454.48356453059,-11546.59656428701,2363.142869878283
10550.342425365716,22906.176185589822,-2556.0373819403235
-6180.609106982082,533.7937370266492,-1369.0197922797156
5710.258470430111,3846.1315332314957,1769.9836144354565
25324.267024777255,-23207.760543285793,-6576.046209328774
1625.1065874111664,3969.693895372155,183.67632502766673
33099.67910004358,11546.365324315546,7841.9998813538805
-2537.8362866475754,1480.2574227672117,3930.2498045304287
5659.321378869037,15212.671596936749,817.3420745725277
-6724.525838662823,6511.647821216108,-7073.504040955889
-10638.691138653987,-1703.2544623165395,-3453.5735621302474
19946.864166522926,-2256.197858445751,-652.1087701572984
33113.9500525984,6241.58225909596,2349.647217212144
917.5789080466734,-13461.484922066966,-2087.186513586198
6739.954310367173,-12816.051239003053,3044.392137375428
10289.150081692142,471.84161182374197,-1060.2894834715928
13778.101549113879,-15183.488059889765,-2782.063800146104
-1427.1244807464984,-9044.825346493499,-6298.122575647414
-5427.13160070187,-2335.3147774951835,-3797.23871338288
17418.295936841736,2875.090606679816,5696.640208016402
42274.29685204678,-18387.565804818678,-2059.4889890522677
10433.767509525438,9894.368196121886,-1466.7361193959036
-4229.108277399794,-12837.894976632459,-10538.73506184595
49561.804832819544,8032.843074980961,-11732.34944024557
18204.102070942925,-5568.8108710749475,-2668.016547497194
27736.508136639546,-7405.373107507085,8722.294827832004
-8544.57164855784,1837.653532917198,1919.0521306213461
-3949.1690620128165,-13378.88568368295,-5452.550202933775
-5514.04994505665,-7807.8158926157885,1937.0360920824423
16282.728109326707,-2393.712922402784,-4161.3366007764635
-3085.9017228879966,-1406.8915308710982,-13563.346436408985
-3856.3798538437577,5275.496648161166,4551.94459303897
-7540.436699956746,-2354.462467924186,-4364.033978886756
-9591.987377911748,2022.964206287872,-234.83983511936137
3393.4201293898254,-3935.636780832989,-4533.439135276667
-8231.761567541555,-2192.5706226265597,-6079.673457753372
25231.244203066082,-450.57735236977965,-1419.5803408566585
14445.594417542596,-20327.308442948928,2831.864517717378
-1738.4906320102525,11112.32716150246,4986.520390168708
-10615.151711230625,-4084.0850406471377,-33.05576180758148
2042.0545793792012,-7595.600284517367,1702.723849344716
982.2382922749315,-2977.4751361862345,1287.9075472306072
31319.911622751628,-6478.704450786879,1488.184144970629
-5487.252513044476,-155.747030066301,8464.081146867677
18444.84659374967,-237.47010919000067,4217.63092626876
-3377.4475928963334,-2167.3979291340406,5855.740559500732
-8079.835367613817,-5985.584299932635,1198.9140804568644
26387.750644524353,16418.027114511297,6438.7396086790595
-10148.731208369754,602.4382771966784,-6985.247270894329
-10444.419592556911,-1457.2597115484452,5778.3005175285225
-6374.957306871872,-197.5703754109984,2924.079107062517
-11788.501845081795,865.3543947391025,168.3193949889815
-5368.937677672578,10956.565027653318,-8086.341255677508
5672.632112159662,4757.465554186447,8725.435807271559
11397.358871831171,-2084.970092685652,7514.346519552343
10956.695163132106,-11061.284967000778,-6058.6951869320255
9895.546086404258,-7414.35127972763,-13896.25755359681
796.1275945743803,-3087.0492456333013,4041.655367360348
-997.5809599733401,8519.158999999916,499.5454539738195
-5684.546484500709,-1862.4782680633205,4349.378114733321
8052.229230147589,4701.273287629342,-5102.327465940136
19956.094299542514,8737.988185161565,-6986.705619594014
4662.819461340674,-7481.066677837597,884.2029307145891
-9042.243216758017,3540.674899207357,-79.35973476629619
13615.043869645096,8276.321123305936,-4778.65093280679
10086.186695641987,9793.308540509337,6383.97034602325
3613.20162616468,-5518.283568989593,5968.400702040033
2907.458665514009,11245.002553314307,2357.3897627224524
-10021.216706660709,3940.421172282007,2775.1806064541306
18744.15730154623,2622.869488164757,-3129.157913628808
2575.3807290326185,-11057.877181329632,716.2020576805871
37803.57688919075,1472.133269849788,-16115.790104298632
2668.0240847026002,-16629.633884731775,881.7303493461898
7049.019044675507,-1213.4321020924722,-613.4296405307615
-10638.513378832273,3224.4136812100837,-3737.8966508707254
-4380.978930346865,-652.360547502945,1659.8474362118684
-5664.136047445317,-5004.234679796361,1376.6072723588106
-10119.109907552423,2565.022745226436,-5818.987415083232
-3445.19776966899,-8332.373686264365,-2156.3549821562888
10622.015972435143,7299.420687128642,13015.626020013467
31335.688341065976,-13682.593727927306,-8128.2025893963555
-3155.283830158736,-417.07027409054643,3489.1801418507275
6278.412021686973,-13837.656363719638,-1382.5315937376752
12149.37914724615,-13662.745628768555,9633.614586982101
3233.5886044804442,6024.7685217809,-4016.016311949073
-3350.5946094143883,-49.657121623803164,10631.798067154516
-3056.092123417786,-3015.865854179476,3169.0569304315472
-7872.694592999113,-3060.2858629521966,123.43625115910281
30830.724638586707,11376.606108728078,-4203.67305302648
-12129.151948741923,368.2585808707516,3092.4298024530385
9202.996732498492,-14676.399003622884,5500.539197459758
-3461.9966967686737,-11854.32701733244,-1866.6410847415195
52636.50729041333,13.199317773106145,6549.887278142986
4462.698474176306,10249.660218436224,8880.618890837704
-8271.374458243474,-8216.378415979609,-2285.1804516290513
42259.30287811534,-24414.3191259231,-3167.3137882566516
-9340.380996752578,650.9890295996889,-3915.1306391269904
-4587.818683651292,-9374.28585892589,2993.013935977803
87.89023549005222,7885.0428246924575,4168.292282991748
42944.24236349092,-4006.12598854895,4936.542992967254
1160.2009935655142,-4053.933126967403,7771.92547291165
46916.779503372425,14586.110186141024,-3412.9693666992307
-5817.577657202056,205.30275406554082,5004.632019181625
-5243.1207070257515,2768.6806627932747,3133.3369422865185
-5795.3807801816,8800.468798997408,2959.5251594541887
-7873.624587041963,-2263.3070815119027,2952.731464084248
-5828.076057773424,4447.480071906347,-3144.8735377010203
-434.3247034466349,8280.771189399235,-3619.328717109056
13368.176208733488,-12427.447809479512,5885.874880196385
-11145.601929422875,-991.0817633076545,3304.5311756152696
-4804.295487661599,1885.1771165760388,-5038.433655310442
13836.773775071282,3512.294368662745,-3230.1495039244624
25814.89753750808,2759.587100873678,-4167.629913967463
278.00529213791634,-14399.558763362891,2306.3037700612813
-9156.528044735162,-1152.1742458937827,3377.2550398277513
21147.005571326707,-11425.242664673255,-958.2065333723302
-7504.616677479882,-6916.620570069993,-4102.268234759566
-3279.323236091226,-8171.183449745601,-10820.6877334645
3709.091179836353,-9837.386498639034,7630.173775742521
-6713.711961899406,-8718.557675246228,-9823.40850730635
-2278.6875253009134,14239.580507660654,-6509.424977082793
24893.614757763473,-21219.757793706543,-1721.9139273994513
1492.0892383274165,-9004.539556419648,-4088.8969090243054
29265.702881961388,-5625.126760889591,-16920.149177222436
-3169.7519877638524,13398.548373550622,-3742.740586322064
-7695.801696021309,-606.6770866719188,4217.60320263948
-1060.9721130333935,9674.241666277421,-10066.761194346867
6665.546464993797,-10783.575147428295,8561.469723589882
-2655.6729524451903,6198.975135751121,2608.3072369021515
24890.534546014347,-5939.078487612655,-1430.46634421277
656.0034025612334,-7568.16162669229,8500.59021161219
10214.78627027066,19940.76835814137,-3999.268261239637
5258.464869946271,-2684.16959931289,1675.9584083943068
-9246.259435716172,-6896.688605063895,-3206.4621390789107
-6960.817999306599,6500.826432306074,-3941.088861486811
3309.4948335361787,16563.669160587182,-10318.36294584688
-11890.3492238725,3160.1992136288864,-167.68893914024218
-1305.2754350064974,-15896.30244179791,-5788.415927449492
-6932.108936942598,4237.834935761587,7174.192992977496
26095.440263180226,7484.419022117947,-6447.045629274587
-4843.033643022902,-6777.605784093568,-3485.2023721075025
1545.5362387827965,4203.910367387604,4721.563242729667
-7810.742878008039,-1585.9116144593936,-2566.4258668440525
15230.757852837743,-1973.3732144192388,1159.498006593311
9948.506852075183,1432.1686088585195,763.9385756618573
2238.3239154475245,4816.624999351175,2489.728168737456
31409.80775226481,15268.398221365656,-4997.159217998139
